event_id,year_sheet,event_start_ts,event_end_ts,outage_duration_hours,customers_affected,demand_loss_mw,nerc_region,event_type,alert_criteria,area_affected_raw,event_year,event_month,has_end_ts,has_customers_affected
73,2003,2003-11-12 17:00:00,2003-11-12 19:00:00,2.0,51000.0,371.1,MAIN,High Winds,,Northern Illinois,2003.0,11.0,True,True
74,2003,2003-11-12 18:00:00,2003-11-16 17:00:00,95.0,160000.0,75.0,ECAR,Storm with High Winds,,Southeastern Michigan,2003.0,11.0,True,True
75,2003,2003-11-13 06:00:00,2003-11-16 16:00:00,82.0,110000.0,375.0,MAAC,High Winds,,"Central Maryland (Baltimore City, Baltimore County, Anne Arundel County, Harford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County)",2003.0,11.0,True,True
76,2003,2003-11-13 07:30:00,2003-11-14 06:30:00,23.0,50280.0,180.0,NPCC,Storm with High Winds,,New York,2003.0,11.0,True,True
77,2003,2003-11-13 11:00:00,2003-11-14 07:30:00,20.5,104195.0,400.0,MAAC,Major Wind Storm,,"Washington, D.C., Montgomery County, Prince Georges County, Md",2003.0,11.0,True,True
78,2003,2003-11-13 13:40:00,2003-11-13 15:51:00,2.183333333333333,67000.0,300.0,SERC,Wind Storm,,"Northern Virginia, Richmond area, Eastern Virginia",2003.0,11.0,True,True
79,2003,2003-12-01 18:16:00,2003-12-01 20:11:00,1.9166666666666667,300000.0,630.0,NPCC,Wild Fire – Transmission Equipment,,Cape Cod and part of SE Massachusetts,2003.0,12.0,True,True
80,2003,2003-12-04 07:00:00,2003-12-08 07:00:00,96.0,200000.0,175.0,WECC,High Winds,,Eastern portions of King County and Pierce County,2003.0,12.0,True,True
81,2003,2003-12-04 22:34:00,2003-12-07 08:30:00,57.93333333333333,6.0,650.0,MAIN,Fault on 138 KV line,,Northeast Wisconsin and Central/Western Upper Peninsula of Michigan,2003.0,12.0,True,True
82,2003,2003-12-04 22:15:00,2003-12-08 08:30:00,82.25,36000.0,500.0,MAIN,Fault on 138 KV line,,Upper Peninsula of Michigan and Northeastern Wisconsin,2003.0,12.0,True,True
83,2003,2003-12-05 04:49:00,2003-12-05 06:25:00,1.6,16500.0,27.0,FRCC,Transmission Equipment,,State of Florida - Dade County,2003.0,12.0,True,True
84,2003,2003-12-05 07:00:00,2003-12-05 20:00:00,13.0,2.0,14.0,MAIN,Transmission Equipment,,Northeast Wisconsin and Central/Western Upper Peninsula of Michigan,2003.0,12.0,True,True
85,2003,2003-12-20 15:51:00,2003-12-21 23:45:00,31.9,120000.0,150.0,WECC,Cable Failure,,"San Francisco, California",2003.0,12.0,True,True
86,2003,2003-12-22 11:15:00,2003-12-22 11:16:00,0.016666666666666666,109750.0,220.0,WECC,Earthquake,,Central California Coast,2003.0,12.0,True,True
87,2003,2003-12-28 21:00:00,2004-01-01 11:30:00,86.5,241000.0,160.0,WECC,Winter Storm,,Northern California,2003.0,12.0,True,True
88,2004,2004-01-01 07:30:00,2004-01-02 16:00:00,32.5,263000.0,170.0,WECC,Winter Storm,,Northern California,2004.0,1.0,True,True
89,2004,2004-01-07 00:00:00,2004-01-10 17:00:00,89.0,145000.0,150.0,WECC,Snow Storm,,King County,2004.0,1.0,True,True
90,2004,2004-01-08 15:00:00,2004-01-10 19:00:00,52.0,18600.0,100.0,NPCC,Public Appeal to Reduce Load,,"Lake Placid/Saranac, New York",2004.0,1.0,True,True
91,2004,2004-01-14 06:00:00,,,18600.0,100.0,NPCC,Public Appeal to Reduce Load,,"Lake Placid/Saranac, New York",2004.0,1.0,False,True
92,2004,2004-01-26 10:00:00,2004-01-28 08:00:00,46.0,150000.0,600.0,SERC,Ice Storm,,Central South Carolina,2004.0,1.0,True,True
93,2004,2004-01-26 14:00:00,2004-01-27 20:00:00,30.0,30689.0,150.0,SERC,Ice Storm,,North and Central area of Georgia,2004.0,1.0,True,True
94,2004,2004-01-26 16:00:00,2004-01-29 06:30:00,62.5,9905.0,475.0,SERC,Ice Storm,,Central and Eastern North Carolina and Northern and Eastern South Carolina,2004.0,1.0,True,True
95,2004,2004-01-28 13:09:00,2004-01-29 05:00:00,15.85,70000.0,300.0,MAAC,Ice Storm,,"Harford County, Maryland",2004.0,1.0,True,True
96,2004,2004-02-05 20:00:00,2004-02-09 20:00:00,96.0,87456.0,60.0,MAAC,Ice Storm,,"Maryland, Southeastern West Virginia, Northern Virginia, Northern Pennsylvania and South Central Pennsylvania",2004.0,2.0,True,True
97,2004,2004-02-14 20:00:00,,,18600.0,30.0,NPCC,Public Appeal to Reduce Load,,"Lake Colby, Lake Placid, Tupper Lake",2004.0,2.0,False,True
98,2004,2004-02-17 14:25:00,2004-02-17 23:57:00,9.533333333333333,,220.0,WECC,Lightning struck Intertie Breaker,,"San Francisco Bay area, California",2004.0,2.0,True,False
99,2004,2004-02-25 00:01:00,2004-02-26 10:00:00,33.983333333333334,505000.0,240.0,WECC,Winter Storm,,Northern California,2004.0,2.0,True,True
100,2004,2004-02-26 00:00:00,2004-02-26 01:30:00,1.5,47165.0,10.0,SERC,Severe Storm,,Georgia,2004.0,2.0,True,True
101,2004,2004-03-04 05:00:00,2004-03-16 14:45:00,297.75,63000.0,300.0,ERCOT,High Winds - Severe Storm,,North Texas,2004.0,3.0,True,True
102,2004,2004-03-07 18:30:00,2004-03-09 08:00:00,37.5,206000.0,1000.0,SERC,Severe Storm,,North and South Carolina,2004.0,3.0,True,True
103,2004,2004-03-08 18:22:00,2004-03-08 18:55:00,0.55,70000.0,300.0,WECC,Inadequate Resources,,Southern California not including LA,2004.0,3.0,True,True
104,2004,2004-03-17 13:27:00,2004-03-17 14:06:00,0.65,100000.0,300.0,WECC,Faulty Switch,,"El Paso, Texas",2004.0,3.0,True,True
105,2004,2004-04-10 20:00:00,2004-04-11 16:00:00,20.0,85000.0,100.0,ERCOT,Thunderstorms,,"Houston, Texas and surrounding suburban areas",2004.0,4.0,True,True
106,2004,2004-04-12 05:30:00,2004-04-12 10:15:00,4.75,179000.0,250.0,FRCC,Storm with High Winds,,FPL's service territory mostly in Naples and Ft. Myers Florida,2004.0,4.0,True,True
107,2004,2004-04-27 12:35:00,2004-04-30 12:00:00,71.41666666666667,187000.0,300.0,WECC,Strong Winds,,Snohomish County Washington,2004.0,4.0,True,True
108,2004,2004-05-03 14:30:00,2004-05-03 19:00:00,4.5,940.0,662.0,WECC,Heat Storm,,Central and Southern California,2004.0,5.0,True,True
109,2004,2004-05-11 15:30:00,2004-05-11 18:00:00,2.5,62500.0,85.0,ERCOT,Strong Thunderstorms,,"Houston, Texas and surrounding suburban areas",2004.0,5.0,True,True
110,2004,2004-05-21 02:00:00,2004-05-24 00:00:00,70.0,281000.0,133.0,ECAR,Severe Thunderstorms,,Akron and Youngstown areas,2004.0,5.0,True,True
111,2004,2004-05-21 02:00:00,2004-05-24 00:00:00,70.0,127000.0,177.0,ECAR,Severe Thunderstorms,,Cleveland area,2004.0,5.0,True,True
112,2004,2004-05-21 05:30:00,2004-05-25 00:00:00,90.5,94366.0,60.0,MAAC,High Winds and Heavy Rains,,"Western Pennsylvania, Northern West Virginia, Western Maryland, Northern Virginia",2004.0,5.0,True,True
113,2004,2004-05-21 11:00:00,2004-05-26 21:00:00,130.0,122600.0,303.0,ECAR,Severe Thunderstorms,,"Northern and Southern Michigan, AEP Fort Wayne/Michigan Region, Buchanan, Elkhart, New Buffalo, South Bend, St. Joseph, Three Rivers areas",2004.0,5.0,True,True
114,2004,2004-05-21 13:00:00,2004-05-25 12:00:00,95.0,248209.0,200.0,ECAR,Severe Thunderstorms,,"Lower peninsula of Michigan following cities:  Grand Rapids, Kalamazoo, Battle Creek, Jackson, Bronson, Jonesville, Flint",2004.0,5.0,True,True
115,2004,2004-05-21 16:00:00,2004-05-24 20:00:00,76.0,250000.0,630.0,ECAR,Severe Thunderstorms,,Southeast Michigan,2004.0,5.0,True,True
116,2004,2004-05-28 12:00:00,2004-05-31 00:00:00,60.0,0.0,0.0,FRCC,Public Appeals,,"Florida counties of Gadsden, Wakulla, Leon, and Liberty",2004.0,5.0,True,True
117,2004,2004-05-28 12:00:00,2004-05-31 00:00:00,60.0,0.0,0.0,FRCC,Public Appeals,,"Florida counties of Gadsden, Wakulla, Leon, and Liberty",2004.0,5.0,True,True
118,2004,2004-05-28 12:00:00,2004-05-31 00:00:00,60.0,0.0,0.0,FRCC,Public Appeals,,"Florida counties of Gadsden, Wakulla, Leon, and Liberty",2004.0,5.0,True,True
119,2004,2004-06-01 17:00:00,2004-06-02 01:00:00,8.0,500000.0,1900.0,ERCOT,Severe Storms with Strong Winds,,"Collin, Dallas, Denton, Ellis, Parker, and Tarrant Counties, Texas",2004.0,6.0,True,True
120,2004,2004-06-02 01:46:00,2004-06-07 16:00:00,134.23333333333332,59057.0,350.0,ECAR,Severe  Thunderstorms with Strong Winds,,"Shreveport, Louisiana",2004.0,6.0,True,True
121,2004,2004-06-02 02:35:00,2004-06-06 18:00:00,111.41666666666667,56874.0,280.0,ECAR,Severe Thunderstorms with Strong Winds,,"Tulsa, Oklahoma",2004.0,6.0,True,True
122,2004,2004-06-12 17:37:00,2004-06-12 17:41:00,0.06666666666666667,120212.0,428.0,MAPP,Tornado,,"Lincoln, Nebraska",2004.0,6.0,True,True
123,2004,2004-06-14 07:41:00,2004-06-14 14:39:00,6.966666666666667,30000.0,200.0,WECC,Fault on Line,,"Phoenix, Arizona",2004.0,6.0,True,True
124,2004,2004-06-23 17:35:00,2004-06-23 19:10:00,1.5833333333333333,35000.0,157.0,WECC,Load Shedding,,Southern Idaho,2004.0,6.0,True,True
125,2004,2004-06-23 19:00:00,2004-06-23 20:00:00,1.0,50595.0,50.0,SERC,Thunderstorms,,Georgia and Alabama,2004.0,6.0,True,True
126,2004,2004-07-06 06:00:00,2004-08-09 12:00:00,822.0,,,WECC,Fire/Substation Multiple Public Appeals,,"Metro Phoenix, Arizona",2004.0,7.0,True,False
127,2004,2004-07-06 06:00:00,2004-08-09 12:00:00,822.0,,,WECC,Fire/Substation Multiple Public Appeals,,"Metro Phoenix, Arizona",2004.0,7.0,True,False
128,2004,2004-07-07 13:30:00,2004-07-07 23:54:00,10.4,88110.0,120.0,SERC,Severe Thunderstorms,,Central Virginia,2004.0,7.0,True,True
129,2004,2004-07-13 13:34:00,2004-07-13 17:15:00,3.683333333333333,42124.0,283.0,FRCC,Units Tripped,,"Leon  County, Florida",2004.0,7.0,True,True
130,2004,2004-07-13 16:30:00,2004-07-17 08:00:00,87.5,135000.0,600.0,ECAR,Severe Thunderstorms,,"West, West Central and Southern Indiana",2004.0,7.0,True,True
131,2004,2004-07-20 14:26:00,2004-07-21 02:00:00,11.566666666666666,,214.0,WECC,Wildfire/Shed Interruptible Load,,"Soledad Canyon near Acton, California",2004.0,7.0,True,False
132,2004,2004-07-20 15:44:00,2004-07-20 17:51:00,2.1166666666666667,61624.0,200.0,PR,Wildfire,,"Regions of  San Juan, Caguas, Ponce, Bayamon, Carolina, Arecibo and Mayaguez",2004.0,7.0,True,True
133,2004,2004-07-21 17:30:00,2004-07-22 19:00:00,25.5,200000.0,200.0,MAIN,Severe Thunderstorms,,"Chicago, Illinois",2004.0,7.0,True,True
134,2004,2004-07-24 15:45:00,2004-07-25 21:00:00,29.25,,,SPP,Public Appeal,,Southwest Louisiana in the Acadia Parish vicinity,2004.0,7.0,True,False
135,2004,2004-07-25 22:00:00,2004-07-25 23:00:00,1.0,61004.0,61.0,SERC,Severe Storms,,"Georgia, Alabama, Florida panhandle, Southern Mississippi",2004.0,7.0,True,True
136,2004,2004-08-02 10:00:00,2004-08-02 20:00:00,10.0,,,SPP,Unplanned Generator Outage/High Loads Made Public Appeal,,Southeast Texas,2004.0,8.0,True,False
137,2004,2004-08-03 21:00:00,2004-08-04 07:00:00,10.0,127000.0,127.0,MAIN,Severe Storm,,Northern Illinois,2004.0,8.0,True,True
138,2004,2004-08-04 12:46:00,2004-08-04 13:50:00,1.0666666666666667,182000.0,480.0,WECC,Fault at Barre Substation,,"Northwest Orange County, California",2004.0,8.0,True,True
139,2004,2004-08-09 08:23:00,2004-08-09 11:10:00,2.783333333333333,259478.0,451.7,PR,Two Large Units Tripped,,Whole Island of Puerto Rico,2004.0,8.0,True,True
140,2004,2004-08-13 08:00:00,2004-08-23 00:00:00,232.0,502000.0,1300.0,FRCC,Hurricane Charley,,"Florida counties of Hardee, Highlands, Lake, Orange, Osceola, Polk, Seminole, Volusia",2004.0,8.0,True,True
141,2004,2004-08-13 15:00:00,2004-08-13 23:00:00,8.0,1200000.0,1400.0,FRCC,Hurricane Charley,,West Coast of Florida from Naples to Charlotte and in an area centered around Daytona Beach,2004.0,8.0,True,True
142,2004,2004-08-13 13:30:00,2004-08-14 00:00:00,10.5,200000.0,700.0,FRCC,Hurricane Charley,,"Florida counties of Collier, Hendry, Glades, Highlands, Charlotte, Desoto, Lee, Hardee, and Polk",2004.0,8.0,True,True
143,2004,2004-08-13 16:43:00,2004-08-13 20:24:00,3.683333333333333,78000.0,250.0,FRCC,Hurricane Charley,,"Eastern Hillsborough, Polk County, Florida",2004.0,8.0,True,True
144,2004,2004-08-13 22:04:00,2004-08-14 16:23:00,18.316666666666666,23000.0,65.0,FRCC,Hurricane Charley,,"New Smyrna Beach, Florida",2004.0,8.0,True,True
145,2004,2004-08-14 13:00:00,2004-08-14 23:00:00,10.0,94000.0,500.0,SERC,Hurricane Charley,,Central and Eastern North Carolina and Northern and Eastern South Carolina,2004.0,8.0,True,True
146,2004,2004-08-20 15:31:00,2004-08-20 21:45:00,6.233333333333333,380000.0,22700.0,NPCC,Major Transmission Line Tripped due to Lightning Strike,,"Boston, Massachusetts",2004.0,8.0,True,True
147,2004,2004-08-29 00:00:00,2004-08-29 18:00:00,18.0,125000.0,450.0,SERC,Tropical Storm Gaston,,Southeastern South Carolina,2004.0,8.0,True,True
148,2004,2004-08-30 18:58:00,2004-08-31 15:35:00,20.616666666666667,99816.0,150.0,SERC,Tropical Storm Gaston,,"Central Virginia, South to North Carolina and East to the Virginia Coast",2004.0,8.0,True,True
149,2004,2004-09-03 21:00:00,2004-09-05 14:00:00,41.0,26000.0,125.0,FRCC,Hurricane Frances,,"City of Fort Pierce, Florida",2004.0,9.0,True,True
150,2004,2004-09-04 08:00:00,2004-09-06 08:00:00,48.0,2775093.0,6000.0,FRCC,Hurricane Frances,,"West Palm Beach to Daytona Beach, Florida",2004.0,9.0,True,True
151,2004,2004-09-04 10:00:00,2004-09-12 19:00:00,201.0,268000.0,1100.0,FRCC,Hurricane Frances,,"Hillsborough, Pasco, and Polk County, Florida",2004.0,9.0,True,True
152,2004,2004-09-05 01:00:00,2004-09-09 17:00:00,112.0,65000.0,200.0,FRCC,Hurricane Frances,,"Orlando, Florida",2004.0,9.0,True,True
153,2004,2004-09-05 07:00:00,2004-09-12 00:00:00,161.0,832898.0,2100.0,FRCC,Hurricane Frances,,"Florida counties of Alachua, Citrus, Columbia, Dixie, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Jefferson, Lafayette, Lake, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",2004.0,9.0,True,True
154,2004,2004-09-06 13:00:00,2004-09-09 12:00:00,71.0,99000.0,3000.0,SERC,Hurricane Frances,,"Florida, Mississippi, Alabama, Georgia",2004.0,9.0,True,True
155,2004,2004-09-07 10:00:00,2004-09-08 12:00:00,26.0,150000.0,2200.0,SERC,Hurricane Frances,,Georgia,2004.0,9.0,True,True
156,2004,2004-09-15 12:04:00,2004-09-23 12:00:00,191.93333333333334,1423590.0,1243.0,PR,Hurricane Jeanne,,Whole Island of Puerto Rico,2004.0,9.0,True,True
157,2004,2004-09-15 19:00:00,2004-09-17 19:00:00,48.0,916316.0,916.0,SERC,Hurricane Ivan,,"Florida, Mississippi, Alabama, Georgia",2004.0,9.0,True,True
158,2004,2004-09-16 02:00:00,2004-09-16 10:02:00,8.033333333333333,75000.0,263.0,SERC,Hurricane Ivan,,"Baldwin County, Alabama, Escambia County, Florida, Washington County, Alabama",2004.0,9.0,True,True
159,2004,2004-09-16 21:00:00,2004-09-20 16:00:00,91.0,175000.0,500.0,SERC,Hurricane Ivan,,Western  North and South Carolina,2004.0,9.0,True,True
160,2004,2004-09-17 04:30:00,2004-09-18 12:00:00,31.5,112000.0,400.0,SERC,Hurricane Ivan,,Western North Carolina,2004.0,9.0,True,True
161,2004,2004-09-25 17:00:00,2004-09-26 09:00:00,16.0,26000.0,125.0,FRCC,Hurricane Jeanne,,"City of Fort Pierce, Florida",2004.0,9.0,True,True
162,2004,2004-09-26 02:00:00,2004-09-27 00:00:00,22.0,285300.0,1250.0,FRCC,Hurricane Jeanne,,"Hillsborough, Pasco, and Polk County, Florida",2004.0,9.0,True,True
163,2004,2004-09-26 03:00:00,2004-09-30 09:00:00,102.0,110000.0,350.0,FRCC,Hurricane Jeanne,,"Orlando and St. Cloud, Florida",2004.0,9.0,True,True
164,2004,2004-09-26 06:00:00,2004-10-01 00:00:00,114.0,722000.0,1800.0,FRCC,Hurricane Jeanne,,"Florida counties of Alachua, Bay, Brevard, Citrus, Columbia, Dixie, Flagler, Franklin, Gilchrist, Gulf, Hamilton, Hardee, Hernando, Highlands, Hillsborough, Jefferson, Lafayette, Lake, Leon, Levy, Madison, Marion, Orange, Osceola, Pasco, Pinellas, Polk, Seminole, Sumter, Suwannee, Taylor, Volusia and Wakulla",2004.0,9.0,True,True
165,2004,2004-09-27 08:00:00,2004-09-27 14:00:00,6.0,85455.0,854.0,SERC,Hurricane Jeanne,,Georgia,2004.0,9.0,True,True
166,2004,2004-09-27 16:06:00,2004-09-27 16:12:00,0.1,,,NPCC,Switch Error Concerning Breakers,,Nova Scotia,2004.0,9.0,True,False
167,2004,2004-10-10 17:09:00,2004-10-11 19:57:00,26.8,,,PR,Breaker Failure,,Island Wide,2004.0,10.0,True,False
168,2004,2004-10-18 22:30:00,2004-10-20 09:00:00,34.5,407440.0,140.0,WECC,Severe Storm with High Wind Gusts,,Northern California,2004.0,10.0,True,True
169,2004,2004-10-25 11:00:00,2004-10-26 10:00:00,23.0,,,SPP,Public Appeal/Breaker Failure and Fire,,Southeastern Louisiana in the New Orleans area,2004.0,10.0,True,False
170,2004,2004-10-28 15:27:00,2004-10-28 18:08:00,2.683333333333333,59458.0,103.0,WECC,Major Transmission Distribution System Interruption,,"San  Jose, California",2004.0,10.0,True,True
171,2004,2004-10-30 10:00:00,2004-11-01 18:00:00,56.0,122000.0,60.0,ECAR,Severe Storm with High Wind Gusts,,"Lower peninsula of Michigan. following area:  Grand Rapids, Kalamazoo, Battle Creek, Greenville, Jackson,  Flint, Lansing, Allegan, Temperance",2004.0,10.0,True,True
172,2004,2004-10-30 12:30:00,2004-11-03 13:50:00,97.33333333333333,159870.0,700.0,ECAR,High Wind Gusts,,Southeastern Michigan,2004.0,10.0,True,True
173,2004,2004-11-09 14:15:00,2004-11-12 13:07:00,70.86666666666666,0.0,0.0,NPCC,Fuel Supply Deficiency - Williams Company: Event for Trans Continental Gas Pipeline,,"Sayreville, New Jersey Long Island, New York",2004.0,11.0,True,True
174,2004,2004-11-14 04:55:00,2004-11-15 01:31:00,20.6,165000.0,165.0,NPCC,"Heavy Snow, High Winds and Rain/Major Distribution System Interruption",,Nova Scotia,2004.0,11.0,True,True
175,2004,2004-11-23 22:00:00,2004-11-24 01:00:00,3.0,119000.0,150.0,ERCOT,Strong Thunderstorms,,"Houston, Texas and surrounding suburban areas",2004.0,11.0,True,True
176,2004,2004-11-24 10:00:00,2004-11-24 16:00:00,6.0,83450.0,100.0,SERC,Strong Thunderstorms,,Georgia,2004.0,11.0,True,True
177,2004,2004-12-01 10:00:00,2004-12-02 23:59:00,37.983333333333334,122000.0,270.0,MAAC,High Winds,,"Central Maryland (Baltimore City, Baltimore County, Anne Arundel County, Hartford County, Montgomery County, Calvert County, Prince George's County, Carroll County and Howard County)",2004.0,12.0,True,True
178,2004,2004-12-01 07:30:00,2004-12-02 22:09:00,38.65,105312.0,,MAAC,Heavy Rain and Wind Storm,,"Bucks, Chester, Delaware, Montgomery, and Philadelphia Counties, Pennsylvania",2004.0,12.0,True,True
179,2004,2004-12-23 03:37:00,2004-12-31 23:00:00,211.38333333333333,359171.0,800.0,ECAR,Major Freezing Rain and Ice Storm,,Columbus District,2004.0,12.0,True,True
180,2004,2004-12-27 07:50:00,2004-12-27 10:50:00,3.0,95000.0,100.0,WECC,Severe Weather/Line Relayed,,"Salinas, California and surrounding communities",2004.0,12.0,True,True
181,2005,2005-01-04 18:00:00,2005-01-14 12:00:00,234.0,211000.0,200.0,SPP,Winter Storm,,Eastern one third of the state of Kansas,2005.0,1.0,True,True
182,2005,2005-01-05 16:00:00,2005-01-13 18:00:00,194.0,246990.0,250.0,ECAR,Ice Storm,,Akron and Mansfield areas,2005.0,1.0,True,True
183,2005,2005-01-05 21:10:00,2005-01-16 11:00:00,253.83333333333334,114791.0,545.0,ECAR,Winter Ice Storm,,Indiana Michigan Region - Muncie District,2005.0,1.0,True,True
184,2005,2005-01-07 13:00:00,2005-01-10 08:00:00,67.0,442000.0,120.0,WECC,Winter Storm,,Northern California,2005.0,1.0,True,True
185,2005,2005-01-19 09:17:00,2005-01-19 09:27:00,0.16666666666666666,,209.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,1.0,True,False
186,2005,2005-01-23 10:42:00,2005-01-23 11:24:00,0.7,,140.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,1.0,True,False
187,2005,2005-01-24 06:38:00,2005-01-24 06:50:00,0.2,70717.0,225.0,PR,Voltage Reduction/Shed Load,,Island of Puerto Rico,2005.0,1.0,True,True
188,2005,2005-01-24 12:27:00,2005-01-24 12:34:00,0.11666666666666667,,385.0,PR,Voltage Reduction/Shed Load,,Island of Puerto Rico,2005.0,1.0,True,False
189,2005,2005-01-29 10:00:00,2005-01-31 10:00:00,48.0,150000.0,100.0,SERC,Ice Storm,,Parts of Alabama and Georgia,2005.0,1.0,True,True
190,2005,2005-01-29 16:00:00,2005-01-30 15:00:00,23.0,82000.0,65.0,SERC,Ice Storm,,Georgia,2005.0,1.0,True,True
191,2005,2005-02-01 00:00:00,2005-02-01 18:01:00,18.016666666666666,,460.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,2.0,True,False
192,2005,2005-02-15 13:12:00,2005-02-15 13:30:00,0.3,,380.0,PR,Generator Loss,,Island of Puerto Rico,2005.0,2.0,True,False
193,2005,2005-02-16 13:26:00,2005-02-16 13:43:00,0.2833333333333333,139438.0,325.0,PR,Load Shedding,,Island of Puerto Rico,2005.0,2.0,True,True
194,2005,2005-02-18 08:16:00,2005-02-18 08:41:00,0.4166666666666667,372288.0,648.0,PR,Generator Loss/Voltage Reduction,,Island of Puerto Rico,2005.0,2.0,True,True
195,2005,2005-02-24 00:58:00,2005-02-24 01:05:00,0.11666666666666667,,200.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,2.0,True,False
196,2005,2005-03-08 11:00:00,2005-03-08 15:00:00,4.0,51600.0,180.0,SERC,Wind Storms,,Eastern and Central North Carolina,2005.0,3.0,True,True
197,2005,2005-04-01 00:00:00,2005-04-06 12:00:00,132.0,211000.0,,ECAR,Winter Storm,,"Cleveland, Ohio and northeast Ohio",2005.0,4.0,True,True
198,2005,2005-04-22 15:51:00,2005-04-22 15:59:00,0.13333333333333333,,126.0,WECC,Lightning Strike,,"San Francisco Bay area, California",2005.0,4.0,True,False
199,2005,2005-04-23 04:22:00,2005-04-23 04:48:00,0.43333333333333335,116552.0,345.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,4.0,True,True
200,2005,2005-04-23 06:00:00,2005-04-27 06:00:00,96.0,150000.0,,ECAR,Winter Storm,,"Cleveland, Ohio and northeast Ohio",2005.0,4.0,True,True
201,2005,2005-04-30 08:00:00,2005-04-30 10:00:00,2.0,51808.0,100.0,SERC,Thunderstorms,,Alabama and Georgia,2005.0,4.0,True,True
202,2005,2005-05-08 15:00:00,2005-05-08 22:00:00,7.0,243000.0,672.0,ERCOT,Strong Thunderstorms,,"Houston, Texas and surrounding suburban areas",2005.0,5.0,True,True
203,2005,2005-05-11 19:00:00,2005-05-11 20:31:00,1.5166666666666666,,529.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,5.0,True,False
204,2005,2005-05-29 20:00:00,2005-05-30 02:30:00,6.5,123000.0,328.0,ERCOT,Strong Thunderstorms,,"Houston, Texas and surrounding suburban areas",2005.0,5.0,True,True
205,2005,2005-06-05 14:00:00,2005-06-10 07:30:00,113.5,201580.0,1826.0,ECAR,Strong Thunderstorm/High Winds,,Southeast  Michigan,2005.0,6.0,True,True
206,2005,2005-06-05 14:00:00,2005-06-07 18:00:00,52.0,105000.0,55.0,ECAR,Strong Thunderstorm,,Portions of  the southern 2/3 of  Michigan's Lower Peninsula,2005.0,6.0,True,True
207,2005,2005-06-06 12:00:00,2005-06-08 18:00:00,54.0,65000.0,,NPCC,Strong Thunderstorms,,Central/Eastern New York state,2005.0,6.0,True,True
208,2005,2005-06-06 16:43:00,2005-06-07 22:00:00,29.283333333333335,143000.0,,MAAC,Strong Thunderstorm,,"Bucks, Montgomery, Delaware, Chester, Philadelphia counties, Pennsylvania",2005.0,6.0,True,True
209,2005,2005-06-08 04:00:00,2005-06-10 22:00:00,66.0,300000.0,75.0,MRO,Strong Thunderstorm,,Minnesota,2005.0,6.0,True,True
210,2005,2005-06-20 11:16:00,2005-06-20 17:15:00,5.983333333333333,600000.0,35.0,PR,Voltage Reduction,,Island of Puerto Rico,2005.0,6.0,True,True
211,2005,2005-06-24 20:37:00,2005-06-24 23:06:00,2.4833333333333334,51500.0,350.0,MAIN,Transmission Equipment Failure,,"Chicago, Illinois",2005.0,6.0,True,True
212,2005,2005-06-28 11:30:00,,,0.0,0.0,WECC,Fuel Supply Deficiency/Coal Rail Transportation Interruption,,Denver Metropolitan area of Colorado,2005.0,6.0,False,True
213,2005,2005-06-29 16:30:00,2005-07-04 23:30:00,127.0,114711.0,1000.0,ECAR,Strong Thunderstorm/High Winds,,Southeast  Michigan,2005.0,6.0,True,True
214,2005,,,,0.0,0.0,ERCOT,Fuel Supply - Deficiency Coal Rail Transporation Interruption,,"Texas, New Mexico, Oklahoma, Kansas",,,False,True
215,2005,2005-07-02 01:27:00,2005-07-02 01:46:00,0.31666666666666665,132290.0,226.0,PR,Load Shedding,,Island of Puerto Rico,2005.0,7.0,True,True
216,2005,2005-07-05 21:00:00,2005-07-06 09:00:00,12.0,287000.0,,SPP,Tropical Storm Cindy,,"Southeast and Northeast, Louisiana including the New Orleans area",2005.0,7.0,True,True
217,2005,2005-07-10 08:00:00,2005-07-12 08:00:00,48.0,228102.0,45.0,SERC,Hurricane Dennis,,"Alabama, Mississippi, Florida, Georgia",2005.0,7.0,True,True
218,2005,2005-07-10 12:53:00,2005-07-11 17:33:00,28.666666666666668,50000.0,51.2,SERC,Hurricane Dennis,,Southwest Alabama and Western Panhandle of Florida,2005.0,7.0,True,True
219,2005,2005-07-21 14:39:00,2005-07-21 17:30:00,2.85,128050.0,197.0,WECC,CA ISO  Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,,Southern California,2005.0,7.0,True,True
220,2005,2005-07-22 13:55:00,2005-07-22 18:00:00,4.083333333333333,133900.0,206.0,WECC,CA ISO Stage 2 -Initiated interruption of Air Conditioner Cycling Interruptible Load Program,,Southern California,2005.0,7.0,True,True
221,2005,2005-07-23 01:02:00,2005-07-26 10:50:00,81.8,55118.0,,MAAC,Severe Thunderstorms,,"Washington, DC, Montgomery and Prince Georges Counties, Maryland",2005.0,7.0,True,True
